time	V(n005)
Step Information: L=25m Duty=0.5m  (Run: 1/44)
4.062766435457351e-03	-1.301561e-08
4.297141435457346e-03	-1.352419e-08
4.531516435457341e-03	-1.414111e-08
4.746360185457336e-03	-1.482431e-08
4.961203935457331e-03	-1.566468e-08
4.980735185457331e-03	-1.188709e-08
4.983735185457331e-03	-1.679071e-08
4.992256176639145e-03	-1.248698e-08
4.993256176639145e-03	-1.368335e-08
4.996000000000000e-03	-1.292123e-08
4.997487646721708e-03	-1.439461e-08
4.998487646721709e-03	-1.996485e-08
4.999000000000000e-03	-1.996716e-08
5.000000000000000e-03	2.032804e-06
5.000004400004842e-03	1.679332e-04
5.000013200014528e-03	4.907286e-04
5.000025043608055e-03	8.824636e-04
5.000036307852186e-03	1.191482e-03
5.000058836340449e-03	1.669703e-03
5.000088034523364e-03	2.105843e-03
5.000133121305591e-03	2.511081e-03
5.000191291704476e-03	2.773966e-03
5.000281089289952e-03	7.535333e-03
5.000413010810330e-03	4.077258e-02
5.000466361980619e-03	6.181568e-02
5.000516056774353e-03	7.137648e-02
5.000564693623567e-03	7.130965e-02
5.000613079321155e-03	7.167830e-02
5.000666285150187e-03	7.319304e-02
5.000694385891256e-03	7.411078e-02
5.000722480693329e-03	7.397722e-02
5.000729680231878e-03	7.345905e-02
5.000735279364621e-03	7.335678e-02
5.000737351411899e-03	7.285597e-02
5.000738536955446e-03	7.305247e-02
5.000739329585762e-03	7.302351e-02
5.000740224772159e-03	7.283011e-02
5.000741079551282e-03	7.291688e-02
5.000742603434689e-03	7.271618e-02
5.000744135027879e-03	7.266161e-02
5.000746090188467e-03	7.251929e-02
5.000748556790720e-03	7.240912e-02
5.000751491754823e-03	7.223990e-02
5.000755227796284e-03	7.206155e-02
5.000760015246051e-03	7.181562e-02
5.000765571625805e-03	7.155690e-02
5.000773501505066e-03	7.118982e-02
5.000782813745525e-03	7.079834e-02
5.000799397458680e-03	7.015173e-02
5.000820495664427e-03	6.945010e-02
5.000862692075919e-03	6.833445e-02
5.000926333287983e-03	6.712615e-02
5.001000000000000e-03	6.670073e-02
5.001007366671202e-03	6.592790e-02
5.001022100013606e-03	6.500277e-02
5.001051566698412e-03	6.371179e-02
5.001078308186891e-03	6.275702e-02
5.001131791163847e-03	6.139609e-02
5.001238757117760e-03	5.975613e-02
5.001393542061921e-03	5.865588e-02
5.001579885623295e-03	5.825764e-02
5.001854088247090e-03	5.822483e-02
5.002263645747391e-03	5.837882e-02
5.003062791408544e-03	5.873727e-02
5.004661082730850e-03	5.945510e-02
5.007857665375461e-03	6.088835e-02
5.014250830664682e-03	6.374598e-02
5.046568411243126e-03	7.804732e-02
5.124693411243124e-03	1.116819e-01
5.222349661243122e-03	1.518447e-01
5.339537161243120e-03	1.974183e-01
5.476255911243117e-03	2.471866e-01
5.652037161243113e-03	3.061787e-01
5.847349661243109e-03	3.656889e-01
6.081724661243104e-03	4.295485e-01
6.335630911243098e-03	4.904702e-01
6.472349661243096e-03	5.200893e-01
6.482761822486189e-03	5.222640e-01
6.490655420110494e-03	5.239013e-01
6.492547698010932e-03	5.242927e-01
6.500000000000001e-03	5.258307e-01
6.501000000000001e-03	5.260322e-01
6.501100000000001e-03	5.235792e-01
6.501300000000001e-03	5.203775e-01
6.501435809017246e-03	5.194268e-01
6.501532766552858e-03	5.192180e-01
6.501597814830781e-03	5.190319e-01
6.501639198725010e-03	5.185040e-01
6.501661926930032e-03	5.176779e-01
6.501685240661964e-03	5.164654e-01
6.501709332879487e-03	5.151824e-01
6.501734468634047e-03	5.137492e-01
6.501784740143166e-03	5.096648e-01
6.501820872343400e-03	5.033025e-01
6.501847162818991e-03	4.924176e-01
6.501866316315006e-03	4.044740e-01
6.501878857048248e-03	2.203120e-01
6.501878993213710e-03	2.151455e-01
6.501879265544633e-03	2.005178e-01
6.501879810206480e-03	1.752614e-01
6.501880713847124e-03	1.426712e-01
6.501881814083183e-03	1.119986e-01
6.501884014555300e-03	6.945129e-02
6.501888415499534e-03	2.575052e-02
6.501897217388002e-03	-2.182960e-03
6.501907306600319e-03	-7.647726e-03
6.501927033277449e-03	-7.028298e-03
6.501963071864169e-03	-5.486973e-03
6.502000000000001e-03	-4.492151e-03
6.502003692813584e-03	-4.197010e-03
6.502011078440751e-03	-3.745130e-03
6.502025849695083e-03	-3.069367e-03
6.502055392203749e-03	-2.053708e-03
6.502089075300707e-03	-1.258103e-03
6.502120556506867e-03	-7.908989e-04
6.502154457319940e-03	-4.809524e-04
6.502186151863478e-03	-3.009659e-04
6.502219411777918e-03	-1.846627e-04
6.502251351447288e-03	-1.152738e-04
6.502284370089519e-03	-7.095718e-05
6.502316611614240e-03	-4.411344e-05
6.502349329050442e-03	-2.726069e-05
6.502381888187620e-03	-1.687756e-05
6.502414191842649e-03	-1.048612e-05
6.502447315917649e-03	-6.440723e-06
6.502478874683564e-03	-4.037658e-06
6.502508932260755e-03	-2.613073e-06
6.502540836316357e-03	-1.643403e-06
6.502568913978955e-03	-1.101307e-06
6.502600184248600e-03	-7.070599e-07
6.502626639947576e-03	-4.812750e-07
6.502654848265329e-03	-3.354497e-07
6.502678260634206e-03	-2.268820e-07
6.502701423874605e-03	-2.031749e-07
6.502718913559834e-03	-1.345255e-07
6.502736258420610e-03	-1.241412e-07
6.502750677850909e-03	-9.799361e-08
6.502765374341362e-03	-6.409194e-08
6.502779639309435e-03	-6.278963e-08
6.502793412844863e-03	-3.177789e-08
6.502808332894853e-03	-4.853529e-08
6.502823212399742e-03	-2.011352e-08
6.502840034321224e-03	-3.904063e-08
6.502857910599544e-03	-1.431328e-08
6.502878794245010e-03	-2.927248e-08
6.502902008497119e-03	-1.030191e-08
6.502930334657081e-03	-2.097253e-08
6.502962402630134e-03	-8.004098e-09
6.503003502279771e-03	-1.551578e-08
6.503050039445316e-03	-7.452391e-09
6.503112363667660e-03	-1.284673e-08
6.503182814528804e-03	-8.165829e-09
6.503279110983733e-03	-1.210135e-08
6.503392625021176e-03	-8.896538e-09
6.503558884144858e-03	-1.225319e-08
6.503805652056892e-03	-9.780886e-09
6.504212498422560e-03	-1.166908e-08
6.504978776772310e-03	-1.043624e-08
6.781873377264827e-03	-1.092087e-08
7.055310877264821e-03	-1.099074e-08
7.328748377264815e-03	-1.109273e-08
7.582654627264810e-03	-1.121942e-08
7.836560877264805e-03	-1.137901e-08
8.090467127264800e-03	-1.157822e-08
8.344373377264794e-03	-1.182054e-08
8.598279627264789e-03	-1.211695e-08
8.852185877264784e-03	-1.247433e-08
9.086560877264779e-03	-1.287308e-08
9.320935877264774e-03	-1.335223e-08
9.555310877264769e-03	-1.393184e-08
9.770154627264764e-03	-1.457743e-08
9.965467127264760e-03	-1.534552e-08
9.980468749999999e-03	-1.134269e-08
9.983468749999998e-03	-1.642978e-08
9.992000000000004e-03	-1.195025e-08
9.996000000000001e-03	-1.318034e-08
9.998000000000000e-03	-1.317518e-08
9.999000000000001e-03	-1.541500e-08
9.999999999999998e-03	6.213591e-08
1.000000440000082e-02	1.674950e-04
1.000001320000246e-02	4.906807e-04
1.000002503322690e-02	8.820684e-04
1.000003628803211e-02	1.190958e-03
1.000005879764253e-02	1.668958e-03
1.000008798072698e-02	2.105168e-03
1.000013304845546e-02	2.510596e-03
1.000019118743318e-02	2.773663e-03
1.000028093552687e-02	7.470723e-03
1.000041276030064e-02	4.210268e-02
1.000046642461536e-02	6.517895e-02
1.000051614301309e-02	7.597532e-02
1.000056571340873e-02	7.593644e-02
1.000061339983776e-02	7.625354e-02
1.000066098660174e-02	7.753927e-02
1.000068825309219e-02	7.849354e-02
1.000072330782350e-02	7.857691e-02
1.000073259413385e-02	7.805908e-02
1.000074116780671e-02	7.764668e-02
1.000074526536972e-02	7.715495e-02
1.000074728578947e-02	7.742170e-02
1.000074831766554e-02	7.702774e-02
1.000074897210602e-02	7.703568e-02
1.000074959286180e-02	7.715216e-02
1.000075024580546e-02	7.694473e-02
1.000075139827450e-02	7.700571e-02
1.000075278074198e-02	7.690123e-02
1.000075439501435e-02	7.684444e-02
1.000075673684932e-02	7.670507e-02
1.000075953509234e-02	7.657621e-02
1.000076345103019e-02	7.637577e-02
1.000076843020149e-02	7.614630e-02
1.000077539690918e-02	7.582638e-02
1.000078366126168e-02	7.547694e-02
1.000079802551049e-02	7.490920e-02
1.000081646809799e-02	7.427491e-02
1.000085335327299e-02	7.323555e-02
1.000090669317454e-02	7.214449e-02
1.000100000000000e-02	7.113996e-02
1.000100933068255e-02	7.041106e-02
1.000102799204764e-02	6.939356e-02
1.000106531477782e-02	6.787130e-02
1.000110218800451e-02	6.672060e-02
1.000117593445790e-02	6.524607e-02
1.000132342736467e-02	6.367946e-02
1.000148257057303e-02	6.302857e-02
1.000172739800101e-02	6.285620e-02
1.000204446169082e-02	6.293071e-02
1.000267858907044e-02	6.320827e-02
1.000376708225847e-02	6.369486e-02
1.000594406863453e-02	6.466657e-02
1.001029804138666e-02	6.660598e-02
1.001900598689090e-02	7.046833e-02
1.009501562789939e-02	1.034917e-01
1.019267187789939e-02	1.440607e-01
1.030985937789938e-02	1.900955e-01
1.044657812789938e-02	2.403674e-01
1.060282812789938e-02	2.936018e-01
1.079814062789937e-02	3.543292e-01
1.101298437789937e-02	4.143634e-01
1.126689062789936e-02	4.771674e-01
1.146220312789936e-02	5.201281e-01
1.148273437789936e-02	5.244055e-01
1.148873437789935e-02	5.256435e-01
1.150000000000000e-02	5.279587e-01
1.150100000000000e-02	5.281658e-01
1.150110000000000e-02	5.257081e-01
1.150130000000000e-02	5.225037e-01
1.150143574447350e-02	5.215530e-01
1.150153261278523e-02	5.213438e-01
1.150159758551557e-02	5.211561e-01
1.150163891344533e-02	5.206222e-01
1.150166161827862e-02	5.197930e-01
1.150168488661069e-02	5.185823e-01
1.150170916351965e-02	5.172892e-01
1.150173444097343e-02	5.158445e-01
1.150178499588099e-02	5.116897e-01
1.150182114747956e-02	5.052147e-01
1.150184710608703e-02	4.942134e-01
1.150186623175880e-02	4.044465e-01
1.150187831299448e-02	2.206317e-01
1.150187844914511e-02	2.154914e-01
1.150187872144637e-02	2.011345e-01
1.150187926604889e-02	1.761381e-01
1.150188017557248e-02	1.434294e-01
1.150188129094291e-02	1.123433e-01
1.150188352168378e-02	6.934305e-02
1.150188798316551e-02	2.545094e-02
1.150189690612897e-02	-2.333085e-03
1.150190703453420e-02	-7.643344e-03
1.150192704647478e-02	-6.991101e-03
1.150196368433367e-02	-5.439421e-03
1.150200000000000e-02	-4.473843e-03
1.150200363156663e-02	-4.185640e-03
1.150201089469989e-02	-3.742281e-03
1.150202542096643e-02	-3.076507e-03
1.150205447349949e-02	-2.072701e-03
1.150208805026007e-02	-1.273141e-03
1.150211959901148e-02	-7.998520e-04
1.150215358696720e-02	-4.857027e-04
1.150218526702278e-02	-3.039399e-04
1.150221851942570e-02	-1.865095e-04
1.150225044183198e-02	-1.164596e-04
1.150228347388836e-02	-7.167551e-05
1.150231570903268e-02	-4.456317e-05
1.150234843654796e-02	-2.753480e-05
1.150238098349312e-02	-1.705008e-05
1.150241330051144e-02	-1.059160e-05
1.150244640547754e-02	-6.507387e-06
1.150247798863003e-02	-4.077941e-06
1.150250809362587e-02	-2.636824e-06
1.150254001104046e-02	-1.657574e-06
1.150256816644942e-02	-1.109261e-06
1.150259946339162e-02	-7.123353e-07
1.150262586469861e-02	-4.859573e-07
1.150265419996949e-02	-3.375160e-07
1.150267766439401e-02	-2.286499e-07
1.150270096743962e-02	-2.025933e-07
1.150271861819499e-02	-1.342055e-07
1.150273609772848e-02	-1.233903e-07
1.150275066317073e-02	-9.753845e-08
1.150276551541202e-02	-6.370512e-08
1.150277995721685e-02	-6.218821e-08
1.150279389496978e-02	-3.153313e-08
1.150280901602325e-02	-4.786043e-08
1.150282407923937e-02	-1.988144e-08
1.150284112162188e-02	-3.845168e-08
1.150285920624370e-02	-1.409586e-08
1.150288033144661e-02	-2.885734e-08
1.150290377594282e-02	-1.013728e-08
1.150293235923070e-02	-2.074094e-08
1.150296466958537e-02	-7.919027e-09
1.150300600575690e-02	-1.543196e-08
1.150305277924082e-02	-7.436399e-09
1.150311521294642e-02	-1.284602e-08
1.150318584825901e-02	-8.178287e-09
1.150328192858278e-02	-1.200938e-08
1.150339337760637e-02	-8.886787e-09
1.150355492184039e-02	-1.225967e-08
1.150379108330486e-02	-9.757967e-09
1.150417270773431e-02	-1.170540e-08
1.150487592399615e-02	-1.039237e-08
1.177987866185128e-02	-1.091896e-08
1.205331616185127e-02	-1.098773e-08
1.232675366185127e-02	-1.108853e-08
1.258065991185126e-02	-1.121404e-08
1.283456616185126e-02	-1.137225e-08
1.308847241185125e-02	-1.156991e-08
1.334237866185125e-02	-1.181039e-08
1.359628491185124e-02	-1.210464e-08
1.385019116185124e-02	-1.245938e-08
1.408456616185123e-02	-1.285515e-08
1.431894116185123e-02	-1.333064e-08
1.455331616185122e-02	-1.390563e-08
1.476815991185122e-02	-1.454586e-08
1.496347241185121e-02	-1.527548e-08
1.498046875000000e-02	-1.119634e-08
1.498346874999999e-02	-1.642141e-08
1.499200000000002e-02	-1.184828e-08
1.499600000000001e-02	-1.310323e-08
1.499800000000000e-02	-1.309752e-08
1.499900000000000e-02	-1.538411e-08
1.500000000000000e-02	4.845220e-08
1.500000440000079e-02	1.674862e-04
1.500001320000236e-02	4.906721e-04
1.500002503307207e-02	8.820572e-04
1.500003628772752e-02	1.190945e-03
1.500005879703842e-02	1.668944e-03
1.500008797990048e-02	2.105156e-03
1.500013304726542e-02	2.510588e-03
1.500019118574980e-02	2.773658e-03
1.500028093298480e-02	7.470412e-03
1.500041275625658e-02	4.222384e-02
1.500046644771139e-02	6.545836e-02
1.500051617055640e-02	7.634754e-02
1.500056580497296e-02	7.631074e-02
1.500061345359442e-02	7.662697e-02
1.500066102357530e-02	7.791118e-02
1.500068832008567e-02	7.886776e-02
1.500072339327470e-02	7.895422e-02
1.500073269697143e-02	7.843614e-02
1.500074128638113e-02	7.802213e-02
1.500074539984672e-02	7.753223e-02
1.500074743705953e-02	7.779604e-02
1.500074847493245e-02	7.740115e-02
1.500074913237229e-02	7.741194e-02
1.500074975233241e-02	7.752682e-02
1.500075040530199e-02	7.732026e-02
1.500075153664056e-02	7.738347e-02
1.500075294463139e-02	7.727647e-02
1.500075454372933e-02	7.721962e-02
1.500075690480667e-02	7.707881e-02
1.500075971512433e-02	7.694923e-02
1.500076364309982e-02	7.674831e-02
1.500076866207651e-02	7.651713e-02
1.500077566605352e-02	7.619586e-02
1.500078398552489e-02	7.584459e-02
1.500079853282822e-02	7.527097e-02
1.500081718100958e-02	7.463191e-02
1.500085447737231e-02	7.358731e-02
1.500090858756019e-02	7.248759e-02
1.500100000000000e-02	7.151929e-02
1.500100914124398e-02	7.079903e-02
1.500102742373194e-02	6.979629e-02
1.500106398870786e-02	6.829467e-02
1.500110013983296e-02	6.715311e-02
1.500117244208316e-02	6.567871e-02
1.500131704658356e-02	6.409732e-02
1.500147545769808e-02	6.342047e-02
1.500171639130261e-02	6.323266e-02
1.500202973066344e-02	6.330084e-02
1.500264714208223e-02	6.356984e-02
1.500370253493782e-02	6.404145e-02
1.500581332064899e-02	6.498326e-02
1.501003489207135e-02	6.686310e-02
1.501847803491605e-02	7.060732e-02
1.509395807060546e-02	1.033991e-01
1.519161432060545e-02	1.439728e-01
1.530880182060545e-02	1.900128e-01
1.544552057060545e-02	2.402904e-01
1.560177057060545e-02	2.935308e-01
1.579708307060544e-02	3.542650e-01
1.601192682060544e-02	4.143060e-01
1.626583307060543e-02	4.771172e-01
1.646114557060543e-02	5.200827e-01
1.648146875000000e-02	5.243176e-01
1.648305260878915e-02	5.246449e-01
1.650033827657747e-02	5.282001e-01
1.650100000000000e-02	5.283333e-01
1.650106617234225e-02	5.263774e-01
1.650119851702676e-02	5.236937e-01
1.650136032382031e-02	5.220777e-01
1.650147769514013e-02	5.216347e-01
1.650155987341691e-02	5.214669e-01
1.650161377984923e-02	5.212224e-01
1.650164827245027e-02	5.204874e-01
1.650167098666018e-02	5.194792e-01
1.650169166210459e-02	5.183899e-01
1.650171969304109e-02	5.168771e-01
1.650175600959764e-02	5.146356e-01
1.650179519319763e-02	5.106286e-01
1.650182791655387e-02	5.033997e-01
1.650185165282872e-02	4.212368e-01
1.650188302524499e-02	1.330521e-01
1.650188338531094e-02	1.227074e-01
1.650188410544285e-02	9.612816e-02
1.650188554570668e-02	6.337857e-02
1.650188716039939e-02	4.083783e-02
1.650189033127446e-02	1.677726e-02
1.650189667302460e-02	-1.538999e-03
1.650190645325568e-02	-7.353482e-03
1.650192601371785e-02	-7.173658e-03
1.650195435477445e-02	-5.898056e-03
1.650200000000000e-02	-4.238210e-03
1.650200456452256e-02	-4.079275e-03
1.650201369356767e-02	-3.646133e-03
1.650203195165789e-02	-2.862494e-03
1.650206846783833e-02	-1.735438e-03
1.650210393143555e-02	-1.017874e-03
1.650213457693025e-02	-6.440252e-04
1.650216720240215e-02	-3.996925e-04
1.650219905596130e-02	-2.502666e-04
1.650223242532384e-02	-1.533093e-04
1.650226457994466e-02	-9.535840e-05
1.650229749513842e-02	-5.876197e-05
1.650232969665720e-02	-3.655879e-05
1.650236248344458e-02	-2.257449e-05
1.650239487827598e-02	-1.401010e-05
1.650242750734987e-02	-8.670237e-06
1.650246007656233e-02	-5.370907e-06
1.650249246593125e-02	-3.336513e-06
1.650252535013660e-02	-2.060378e-06
1.650255730666940e-02	-1.288891e-06
1.650259085232996e-02	-7.904558e-07
1.650262191167924e-02	-5.026721e-07
1.650265112085774e-02	-3.339078e-07
1.650268276790361e-02	-2.125793e-07
1.650271288642211e-02	-1.404932e-07
1.650274278184166e-02	-8.762335e-08
1.650278386007809e-02	-5.742523e-08
1.650282298051609e-02	-3.047568e-08
1.650289077009320e-02	-2.154661e-08
1.650295674056742e-02	-1.026126e-08
1.650308868151586e-02	-1.245076e-08
1.650324467493988e-02	-8.948253e-09
1.650355666178791e-02	-1.184362e-08
1.650418063548397e-02	-1.040033e-08
1.677680609636581e-02	-1.091803e-08
1.705024359636580e-02	-1.098637e-08
1.732368109636580e-02	-1.108666e-08
1.757758734636579e-02	-1.121231e-08
1.783149359636579e-02	-1.136927e-08
1.808539984636578e-02	-1.156722e-08
1.833930609636578e-02	-1.180597e-08
1.859321234636577e-02	-1.210064e-08
1.884711859636577e-02	-1.245286e-08
1.898383734636576e-02	-1.272315e-08
1.900000000000000e-02	-1.295626e-08
Step Information: L=27m Duty=1.5m  (Run: 10/44)
0.000000000000000e+00	2.709181e-11
2.584921773808244e-09	1.096602e-04
7.754765321641571e-09	3.287129e-04
1.155114712409790e-08	4.831658e-04
1.536468606532816e-08	6.278895e-04
2.169531028331333e-08	8.498494e-04
2.966311948219939e-08	1.100974e-03
4.150987609544132e-08	1.422931e-03
5.707330471248218e-08	1.767929e-03
8.008334195699213e-08	2.151059e-03
1.127512913943595e-07	2.512926e-03
1.642890882125499e-07	2.828087e-03
2.385945422564168e-07	3.020543e-03
3.385940546345948e-07	3.230521e-03
3.735767064132200e-07	3.758991e-03
3.886161934303026e-07	4.766551e-03
3.996769017491648e-07	6.458903e-03
4.102001571085027e-07	8.738104e-03
4.203467728193348e-07	1.082407e-02
4.320961193968100e-07	1.238269e-02
4.439470100957039e-07	1.307915e-02
4.575474734974574e-07	1.336396e-02
4.768575404825396e-07	1.356806e-02
5.129603366531201e-07	1.375628e-02
5.657204015130802e-07	1.382628e-02
5.731518925302607e-07	1.381609e-02
5.880148745646217e-07	1.390795e-02
6.177408386331268e-07	1.464984e-02
6.417476813957556e-07	1.556849e-02
6.711638615411377e-07	1.678791e-02
6.905744048034748e-07	1.672608e-02
6.977145199941939e-07	1.618860e-02
7.045708181744378e-07	1.576594e-02
7.065619243603986e-07	1.553828e-02
7.071969705921451e-07	1.548107e-02
7.075096653368085e-07	1.550013e-02
7.078464914936182e-07	1.549768e-02
7.082053531033174e-07	1.547082e-02
7.089230763224989e-07	1.543405e-02
7.103585227610787e-07	1.535021e-02
7.123756015927317e-07	1.523597e-02
7.164097592558209e-07	1.501269e-02
7.244780745822160e-07	1.458423e-02
7.322478217115357e-07	1.419647e-02
7.475934853569399e-07	1.349308e-02
7.643065407965388e-07	1.281701e-02
7.977326516759534e-07	1.169795e-02
8.439542206722505e-07	1.050952e-02
9.075568620075386e-07	9.396753e-03
9.999999999999159e-07	8.298710e-03
1.009244313799175e-06	7.824386e-03
1.027732941397694e-06	6.936095e-03
1.046287871043399e-06	6.137412e-03
1.066598786422226e-06	5.396469e-03
1.107220617179881e-06	4.222354e-03
1.169779188846774e-06	2.899979e-03
1.236332693117792e-06	1.969341e-03
1.308686151768428e-06	1.359860e-03
1.392292968995217e-06	9.681709e-04
1.498035777001971e-06	7.300603e-04
1.632417016849547e-06	6.269732e-04
1.828928065504597e-06	6.314560e-04
2.108673378318398e-06	7.277802e-04
2.654547705979032e-06	9.647093e-04
3.746296361300085e-06	1.449148e-03
5.929793671942190e-06	2.417205e-03
1.029678829322662e-05	4.349473e-03
3.649875602093275e-05	1.585119e-02
7.556125602093278e-05	3.275218e-02
1.341550060209328e-04	5.751698e-02
2.122800060209329e-04	8.946626e-02
3.099362560209330e-04	1.277460e-01
4.271237560209331e-04	1.713632e-01
5.638425060209332e-04	2.192287e-01
